CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek
3430,32,Female,Premium,2628,56,2,Net Banking,2,37
3431,60,Male,Basic,3233,9,10,UPI,6,29
3432,65,Male,Basic,868,36,7,Debit Card,1,48
3433,40,Female,Enterprise,699,3,7,Debit Card,10,36
3434,23,Male,Basic,1614,19,3,Credit Card,6,27
3435,63,Male,Premium,729,28,7,Net Banking,9,42
3436,67,Female,Enterprise,3821,23,4,Net Banking,7,22
3437,61,Female,Basic,3656,7,12,Credit Card,9,2
3438,60,Female,Basic,954,14,10,Credit Card,2,47
3439,62,Male,Premium,2547,46,4,UPI,5,36
3440,38,Male,Enterprise,926,15,2,Credit Card,9,48
3441,40,Female,Enterprise,2849,67,14,Net Banking,7,30
3442,60,Male,Premium,2246,15,6,UPI,9,7
3443,33,Female,Premium,3015,51,10,Debit Card,6,12
3444,64,Female,Basic,1074,8,13,Net Banking,7,3
3445,32,Male,Enterprise,3479,69,10,Debit Card,10,17
3446,42,Female,Enterprise,3184,62,8,Debit Card,5,41
3447,53,Male,Basic,2378,51,8,Debit Card,6,32
3448,28,Male,Basic,4007,63,0,Net Banking,1,8
3449,68,Female,Basic,807,68,0,Debit Card,1,23
3450,32,Male,Basic,834,16,9,Net Banking,2,38
3451,21,Female,Premium,4779,24,11,Debit Card,4,30
3452,38,Male,Basic,2927,6,11,Credit Card,9,15
3453,30,Male,Basic,1274,57,10,Credit Card,7,10
3454,39,Male,Basic,2114,31,14,Net Banking,6,38
3455,36,Female,Enterprise,788,6,4,Debit Card,1,15
3456,51,Male,Premium,3431,29,0,Debit Card,5,30
3457,31,Female,Basic,2504,67,3,Debit Card,4,46
3458,21,Male,Basic,4038,3,11,Credit Card,5,26
3459,65,Male,Enterprise,2173,28,0,Debit Card,9,45
3460,69,Female,Premium,2255,48,14,Debit Card,3,14
3461,63,Female,Basic,3680,10,1,Net Banking,4,3
3462,44,Female,Basic,2279,33,1,Debit Card,8,36
3463,46,Female,Basic,3252,67,3,Credit Card,3,26
3464,64,Female,Basic,4682,69,7,Debit Card,3,14
3465,45,Male,Premium,1451,12,1,Credit Card,9,31
3466,52,Male,Enterprise,3995,57,13,Credit Card,5,14
3467,25,Female,Basic,4022,44,8,UPI,10,40
3468,33,Male,Premium,4502,13,14,Credit Card,1,10
3469,59,Male,Basic,3589,24,11,UPI,7,9
3470,53,Male,Premium,1980,44,8,UPI,7,46
3471,47,Female,Premium,2804,57,1,Debit Card,6,40
3472,35,Male,Basic,3888,16,0,UPI,6,43
3473,19,Male,Basic,1924,21,9,Net Banking,3,42
3474,66,Male,Premium,2984,51,14,Credit Card,3,18
3475,30,Female,Basic,3919,21,9,Net Banking,10,36
3476,21,Male,Basic,1877,60,8,UPI,9,36
3477,43,Male,Premium,648,51,14,Debit Card,1,12
3478,42,Female,Enterprise,4887,21,1,Credit Card,7,40
3479,47,Female,Basic,281,6,7,Net Banking,10,3
3480,28,Male,Premium,1606,65,13,Debit Card,7,18
3481,24,Male,Basic,1680,58,2,UPI,8,7
3482,48,Female,Premium,1279,6,0,Debit Card,6,31
3483,61,Female,Premium,3798,65,10,Net Banking,8,1
3484,27,Female,Enterprise,4714,34,0,Debit Card,1,31
3485,56,Female,Basic,4383,56,9,Net Banking,1,13
3486,30,Female,Premium,3880,3,1,Debit Card,9,29
3487,48,Female,Premium,2903,42,6,Credit Card,4,3
3488,24,Female,Basic,4510,62,11,Debit Card,3,29
3489,66,Male,Basic,3956,6,5,Credit Card,6,35
3490,59,Female,Basic,1958,6,11,Net Banking,10,15
3491,59,Female,Basic,2799,63,10,Credit Card,9,21
3492,53,Male,Enterprise,2750,20,1,Debit Card,10,19
3493,37,Female,Basic,4053,21,3,Credit Card,4,28
3494,21,Female,Basic,2946,2,1,Net Banking,9,4
3495,24,Male,Premium,2492,56,0,Debit Card,5,45
3496,18,Female,Basic,1701,10,11,Credit Card,7,13
3497,61,Male,Premium,4604,70,2,Credit Card,3,15
3498,62,Male,Basic,430,23,14,UPI,3,48
3499,59,Male,Enterprise,4450,30,3,Credit Card,3,39
3500,64,Male,Enterprise,1398,37,9,UPI,8,32
3501,30,Female,Enterprise,314,55,4,Net Banking,6,3
3502,39,Male,Basic,1613,49,4,UPI,9,30
3503,38,Male,Premium,4606,34,14,Net Banking,9,20
3504,39,Female,Basic,1192,44,6,Credit Card,8,2
3505,45,Male,Basic,2547,22,13,Credit Card,1,25
3506,26,Male,Basic,1241,31,14,UPI,6,11
3507,43,Male,Premium,211,7,9,Net Banking,4,1
3508,26,Male,Basic,3876,21,7,Credit Card,4,48
3509,32,Female,Premium,3265,16,8,UPI,3,49
3510,27,Male,Basic,2236,20,11,UPI,9,48
3511,41,Female,Basic,3246,43,6,UPI,2,10
3512,59,Female,Premium,2550,44,4,Credit Card,1,17
3513,25,Male,Basic,740,47,8,Net Banking,10,30
3514,41,Male,Premium,3060,19,7,Credit Card,3,35
3515,33,Male,Basic,276,48,9,Debit Card,4,19
3516,66,Male,Premium,3267,69,8,Debit Card,4,46
3517,43,Female,Premium,223,11,9,Credit Card,6,34
3518,44,Female,Basic,875,29,7,Net Banking,1,32
3519,54,Female,Basic,2594,45,5,UPI,1,12
3520,21,Male,Premium,4467,68,3,Debit Card,2,43
3521,67,Female,Premium,3598,36,8,Debit Card,4,17
3522,41,Male,Basic,2959,48,11,Credit Card,7,6
3523,36,Male,Basic,688,15,8,Debit Card,6,13
3524,53,Male,Enterprise,1685,44,9,Debit Card,9,39
3525,56,Male,Premium,3859,67,9,UPI,7,22
3526,27,Male,Basic,3435,40,8,UPI,5,11
3527,42,Female,Basic,2619,14,13,Net Banking,6,7
3528,35,Female,Basic,3695,63,9,Debit Card,10,45
3529,36,Male,Premium,956,51,2,Net Banking,9,45
3530,53,Female,Basic,2724,58,10,Net Banking,1,21
3531,27,Male,Enterprise,4450,15,11,UPI,9,1
3532,50,Male,Basic,456,65,14,UPI,6,30
3533,67,Male,Basic,1979,55,2,Credit Card,4,19
3534,22,Female,Premium,4969,10,10,UPI,5,47
3535,64,Male,Enterprise,2315,42,5,Net Banking,1,46
3536,66,Male,Premium,3548,11,5,Debit Card,7,29
3537,52,Female,Basic,4968,16,14,Net Banking,8,35
3538,61,Female,Premium,1672,19,12,Net Banking,5,20
3539,51,Female,Premium,458,31,14,Net Banking,2,36
3540,50,Male,Basic,4275,53,12,UPI,8,39
3541,38,Male,Basic,506,8,5,Net Banking,10,1
3542,34,Female,Basic,1318,24,4,Credit Card,7,23
3543,39,Male,Basic,3217,8,13,Debit Card,10,31
3544,65,Female,Enterprise,4541,48,4,UPI,9,35
3545,54,Female,Basic,2980,30,1,Net Banking,4,47
3546,32,Male,Enterprise,1858,58,13,Credit Card,9,45
3547,52,Male,Premium,386,55,6,Debit Card,4,22
3548,45,Female,Premium,1997,62,11,Net Banking,3,46
3549,24,Female,Premium,1124,48,3,Debit Card,3,7
3550,49,Female,Basic,984,4,13,UPI,10,33
3551,28,Female,Basic,3644,37,2,UPI,2,45
3552,27,Male,Basic,3396,8,7,Credit Card,10,36
3553,26,Female,Premium,1560,1,3,UPI,3,44
3554,31,Female,Basic,540,70,14,Credit Card,8,7
3555,30,Female,Premium,762,47,10,Net Banking,8,27
3556,42,Male,Basic,4946,5,3,Debit Card,2,2
3557,19,Male,Basic,3199,50,7,UPI,2,17
3558,52,Female,Basic,1393,24,0,Debit Card,2,1
3559,24,Male,Enterprise,3310,47,8,Debit Card,10,46
3560,38,Male,Premium,268,18,13,Net Banking,7,30
3561,35,Male,Basic,2628,28,6,Net Banking,6,22
3562,20,Female,Premium,3798,5,14,UPI,1,28
3563,59,Female,Basic,2572,30,11,Net Banking,2,33
3564,56,Male,Enterprise,4756,1,1,Debit Card,1,26
3565,58,Female,Premium,1043,46,10,Credit Card,7,35
3566,66,Female,Basic,773,69,11,Credit Card,6,11
3567,28,Male,Premium,4414,31,5,Credit Card,2,7
3568,56,Male,Basic,2796,70,7,UPI,2,28
3569,41,Female,Enterprise,4941,56,10,Net Banking,2,25
3570,63,Male,Basic,1678,28,4,Net Banking,8,41
3571,36,Female,Premium,2273,16,5,Net Banking,7,31
3572,21,Female,Basic,1713,54,11,Net Banking,1,3
3573,43,Male,Premium,1168,53,9,Debit Card,4,33
3574,55,Female,Premium,2396,12,7,Credit Card,4,34
3575,59,Female,Premium,1711,20,12,Debit Card,7,21
3576,49,Male,Premium,854,34,5,UPI,2,37
3577,56,Male,Enterprise,3192,53,11,Credit Card,4,49
3578,62,Male,Basic,4850,64,8,Credit Card,1,19
3579,63,Female,Basic,4720,23,14,Debit Card,4,37
3580,53,Male,Basic,492,27,11,UPI,1,21
3581,57,Male,Enterprise,2801,17,8,UPI,2,14
3582,54,Male,Basic,4726,48,8,Credit Card,2,10
3583,50,Male,Premium,4612,21,5,Net Banking,10,7
3584,53,Female,Premium,4693,50,11,UPI,3,29
3585,20,Female,Basic,1788,40,14,Debit Card,8,40
3586,26,Male,Basic,795,3,11,UPI,6,8
3587,25,Female,Basic,2793,17,8,Credit Card,6,39
3588,50,Male,Basic,2323,61,2,Net Banking,9,13
3589,23,Male,Basic,2143,50,4,UPI,8,46
3590,58,Female,Basic,1115,6,1,Credit Card,2,19
3591,56,Female,Enterprise,4069,28,11,UPI,6,11
3592,21,Male,Enterprise,2994,55,12,Net Banking,1,2
3593,30,Male,Basic,3278,58,12,Debit Card,9,49
3594,66,Female,Basic,1175,45,7,Credit Card,4,6
3595,19,Male,Basic,1275,19,10,Credit Card,4,29
3596,22,Female,Premium,3189,29,12,Net Banking,9,41
3597,61,Male,Premium,3667,23,3,Credit Card,3,5
3598,44,Male,Basic,1651,32,5,Net Banking,5,41
3599,49,Female,Basic,4023,10,5,Credit Card,1,30
3600,38,Female,Premium,4132,49,4,Net Banking,6,39
3601,25,Female,Premium,2228,65,11,UPI,3,36
3602,55,Female,Basic,562,29,11,UPI,1,27
3603,25,Female,Premium,2629,59,0,UPI,10,18
3604,67,Female,Basic,3832,45,10,Credit Card,6,49
3605,20,Female,Basic,2518,67,6,Net Banking,10,36
3606,61,Male,Premium,3285,51,9,Net Banking,2,16
3607,20,Male,Premium,2545,11,14,Debit Card,8,5
3608,39,Male,Basic,3798,6,7,UPI,2,9
3609,23,Female,Enterprise,4529,67,0,Debit Card,4,34
3610,19,Female,Basic,1931,62,9,UPI,3,34
3611,40,Female,Premium,226,5,6,Debit Card,9,36
3612,61,Male,Basic,292,9,3,UPI,2,31
3613,19,Female,Enterprise,2864,28,5,Net Banking,3,20
3614,55,Female,Enterprise,508,38,8,UPI,7,17
3615,34,Male,Basic,251,43,14,Credit Card,4,20
3616,52,Female,Enterprise,518,21,4,UPI,6,28
3617,51,Male,Premium,2192,62,7,UPI,3,21
3618,40,Male,Premium,4476,46,4,Net Banking,1,19
3619,47,Female,Basic,4091,70,1,Credit Card,6,3
3620,69,Female,Premium,4942,38,3,Net Banking,4,30
3621,25,Female,Enterprise,4156,49,13,Debit Card,2,5
3622,39,Male,Basic,2892,39,1,Debit Card,7,42
3623,61,Male,Enterprise,3218,71,6,Credit Card,10,6
3624,53,Male,Basic,2224,30,6,Debit Card,5,3
3625,22,Female,Basic,4631,21,13,Credit Card,6,49
3626,30,Female,Premium,1725,1,14,UPI,6,42
3627,46,Female,Premium,1478,32,2,Debit Card,9,24
3628,48,Female,Premium,713,8,13,UPI,2,44
3629,64,Male,Basic,4537,69,12,Net Banking,6,1
3630,33,Male,Enterprise,1933,30,6,Debit Card,9,36
3631,59,Male,Basic,3570,8,14,Net Banking,4,15
3632,47,Male,Basic,4121,19,0,Net Banking,6,41
3633,33,Female,Basic,2700,59,0,Credit Card,7,38
3634,29,Female,Premium,3664,55,8,Net Banking,1,44
3635,34,Female,Enterprise,2459,30,5,Credit Card,5,18
3636,33,Male,Premium,4963,36,12,Credit Card,4,23
3637,29,Male,Premium,4889,55,13,Credit Card,10,47
3638,25,Female,Basic,2859,44,11,Credit Card,2,29
3639,37,Female,Premium,455,27,4,Credit Card,2,41
3640,20,Male,Basic,1702,54,12,UPI,2,22
3641,33,Female,Basic,4856,48,5,Credit Card,7,24
3642,47,Male,Basic,2310,30,5,Debit Card,4,45
3643,62,Male,Premium,606,39,0,Credit Card,6,48
3644,40,Male,Premium,3049,13,4,UPI,7,13
3645,45,Female,Premium,3376,16,8,Debit Card,9,33
3646,68,Female,Basic,2060,44,3,Debit Card,2,22
3647,57,Male,Basic,4554,71,2,UPI,10,35
3648,22,Female,Premium,922,27,0,Debit Card,9,17
3649,37,Male,Basic,1482,45,13,UPI,5,22
3650,57,Male,Enterprise,813,35,14,Net Banking,6,5
3651,61,Male,Premium,3531,28,1,Net Banking,6,25
3652,18,Male,Basic,3316,7,2,Credit Card,3,6
3653,47,Female,Enterprise,2178,62,3,Credit Card,10,17
3654,38,Male,Premium,1012,51,6,Credit Card,7,31
3655,37,Male,Basic,1986,46,5,Credit Card,7,17
3656,23,Female,Premium,530,20,10,UPI,8,33
3657,39,Male,Basic,2412,38,7,Net Banking,5,39
3658,35,Male,Premium,1416,61,13,UPI,2,48
3659,25,Female,Premium,4682,32,8,Debit Card,3,37
3660,56,Female,Enterprise,3537,26,14,Debit Card,9,48
3661,49,Female,Premium,2575,58,5,Debit Card,6,4
3662,50,Male,Basic,1440,39,6,Debit Card,8,43
3663,33,Female,Premium,519,20,3,Debit Card,8,14
3664,29,Female,Basic,4694,50,1,Net Banking,5,13
3665,55,Male,Premium,2114,52,8,UPI,1,27
3666,69,Male,Premium,4400,22,8,Debit Card,6,24
3667,51,Male,Basic,4991,53,14,Credit Card,7,27
3668,31,Male,Basic,529,66,3,Net Banking,9,8
3669,53,Male,Enterprise,859,43,11,Credit Card,2,47
3670,50,Female,Enterprise,3888,23,2,Net Banking,2,39
3671,40,Female,Basic,3318,64,9,Net Banking,10,21
3672,67,Female,Basic,2172,9,13,Credit Card,1,41
3673,62,Male,Basic,1993,7,10,Credit Card,5,11
3674,19,Male,Enterprise,3418,41,5,Debit Card,2,31
3675,58,Male,Basic,4757,54,13,Credit Card,3,27
3676,38,Female,Premium,2733,65,13,UPI,2,42
3677,19,Female,Basic,2657,2,2,Net Banking,4,46
3678,44,Male,Premium,3300,4,0,Net Banking,3,48
3679,26,Female,Basic,4566,32,3,Debit Card,9,27
3680,18,Male,Premium,2933,2,0,Net Banking,10,8
3681,28,Female,Basic,4680,64,1,Credit Card,2,33
3682,20,Female,Premium,4355,14,2,Net Banking,7,12
3683,69,Female,Basic,419,20,7,Net Banking,3,35
3684,40,Male,Premium,3018,49,9,Credit Card,10,34
3685,43,Female,Enterprise,2106,8,3,Credit Card,8,16
3686,21,Female,Basic,2811,63,3,Net Banking,4,36
3687,35,Male,Enterprise,2793,46,12,UPI,4,2
3688,23,Female,Premium,295,21,9,Credit Card,9,12
3689,52,Male,Basic,1188,32,8,UPI,3,27
3690,39,Male,Basic,1312,8,6,UPI,7,17
3691,60,Male,Basic,2478,16,1,Debit Card,1,20
3692,32,Male,Premium,445,40,2,UPI,7,21
3693,39,Male,Premium,2358,27,3,Debit Card,10,30
3694,54,Female,Basic,4529,18,3,UPI,2,42
3695,69,Male,Premium,3549,35,9,Debit Card,6,20
3696,59,Male,Premium,2925,52,7,Credit Card,9,8
3697,29,Male,Enterprise,4277,15,9,Net Banking,6,18
3698,64,Male,Premium,2866,63,13,Net Banking,3,18
3699,66,Female,Enterprise,3399,53,9,Debit Card,1,18
3700,59,Male,Premium,2954,66,5,Credit Card,4,2
3701,55,Female,Basic,1617,31,2,Debit Card,4,12
3702,35,Male,Premium,854,61,10,Debit Card,8,32
3703,62,Female,Basic,2642,64,8,Credit Card,10,42
3704,52,Male,Basic,310,34,9,UPI,10,8
3705,47,Male,Basic,289,55,7,UPI,7,10
3706,41,Female,Premium,962,59,8,Credit Card,10,11
3707,59,Male,Premium,3372,3,14,Debit Card,7,14
3708,47,Female,Basic,2379,17,4,Net Banking,7,26
3709,31,Male,Basic,2704,46,2,Debit Card,2,47
3710,23,Female,Basic,1664,38,3,UPI,9,30
3711,20,Male,Premium,297,35,13,Credit Card,6,42
3712,33,Male,Basic,492,1,12,Credit Card,2,4
3713,24,Female,Premium,2039,29,11,Credit Card,1,39
3714,69,Male,Basic,1934,4,4,UPI,1,11
3715,31,Male,Basic,2819,61,8,Debit Card,1,24
3716,26,Male,Basic,4947,17,8,Credit Card,4,22
3717,32,Male,Basic,2396,28,13,Net Banking,4,3
3718,38,Male,Enterprise,3666,50,2,Credit Card,9,37
3719,52,Male,Basic,2106,8,6,Debit Card,1,2
3720,19,Female,Basic,1921,34,5,UPI,3,12
3721,44,Female,Basic,3891,59,14,Net Banking,3,21
3722,19,Female,Basic,2016,18,3,Net Banking,8,5
3723,52,Male,Basic,452,59,4,Credit Card,2,7
3724,35,Female,Basic,4427,27,13,Debit Card,6,4
3725,31,Male,Premium,3719,16,14,Credit Card,4,43
3726,37,Male,Premium,2107,10,9,Net Banking,10,41
3727,35,Male,Basic,2110,22,1,Credit Card,6,36
3728,27,Male,Basic,2721,16,10,Debit Card,5,22
3729,42,Female,Enterprise,4049,12,6,UPI,9,29
3730,19,Male,Basic,1258,51,13,Net Banking,9,9
3731,42,Female,Basic,3738,1,3,Debit Card,1,26
3732,50,Male,Basic,2522,27,1,Credit Card,3,12
3733,53,Female,Basic,386,67,10,Net Banking,1,48
3734,48,Female,Premium,1148,12,5,Credit Card,6,1
3735,31,Female,Basic,2490,30,10,Credit Card,3,8
3736,18,Female,Premium,4559,9,11,UPI,1,33
3737,63,Female,Basic,4817,53,1,Credit Card,6,4
3738,33,Female,Basic,4830,61,9,Credit Card,5,14
3739,63,Male,Premium,409,54,1,Debit Card,8,29
3740,69,Female,Basic,2293,37,6,Credit Card,2,14
3741,20,Male,Premium,3738,65,0,UPI,8,9
3742,52,Female,Basic,1763,42,6,Credit Card,5,9
3743,58,Male,Premium,225,49,9,Credit Card,8,26
3744,23,Female,Basic,374,4,4,Credit Card,10,49
3745,42,Female,Enterprise,1534,64,0,Net Banking,4,47
3746,30,Male,Basic,521,51,5,UPI,4,42
3747,51,Female,Enterprise,4350,60,6,Net Banking,10,17
3748,25,Female,Basic,4247,31,0,UPI,4,41
3749,38,Female,Premium,3427,58,8,UPI,6,4
3750,51,Male,Basic,2072,4,14,Debit Card,4,46
3751,21,Female,Enterprise,2267,22,6,Net Banking,9,3
3752,42,Male,Basic,532,3,0,UPI,9,29
3753,32,Female,Basic,3191,47,2,UPI,3,25
3754,21,Female,Basic,1110,38,4,Debit Card,7,21
3755,62,Male,Basic,4696,33,3,Net Banking,5,12
3756,29,Female,Basic,1149,48,1,Credit Card,9,1
3757,49,Female,Enterprise,2275,65,14,Debit Card,2,1
3758,49,Male,Enterprise,2714,26,0,UPI,3,45
3759,45,Female,Basic,3531,8,3,Net Banking,10,46
3760,30,Male,Enterprise,3229,50,6,UPI,5,48
3761,48,Male,Premium,300,38,10,Debit Card,5,7
3762,31,Male,Basic,4846,10,3,Debit Card,10,10
3763,37,Female,Premium,2600,42,8,Net Banking,7,15
3764,35,Male,Premium,3571,37,13,Debit Card,8,40
3765,46,Male,Enterprise,2543,26,7,Debit Card,8,11
3766,23,Female,Basic,552,12,7,Credit Card,1,46
3767,49,Male,Premium,3155,49,4,UPI,1,45
3768,46,Female,Basic,1218,14,11,Credit Card,3,23
3769,60,Female,Basic,1379,46,14,Credit Card,1,13
3770,19,Female,Basic,3736,35,0,Net Banking,1,27
3771,40,Female,Enterprise,3850,29,14,Debit Card,10,41
3772,36,Male,Premium,2702,12,8,UPI,8,17
3773,48,Male,Premium,4019,44,1,UPI,1,13
3774,68,Male,Premium,1179,66,5,UPI,9,12
3775,22,Male,Basic,1176,2,9,Debit Card,2,29
3776,36,Male,Basic,1571,59,13,UPI,9,21
3777,51,Female,Basic,2480,17,4,UPI,7,20
3778,27,Male,Basic,4776,10,9,Debit Card,9,20
3779,42,Male,Premium,307,18,12,Net Banking,3,31
3780,19,Male,Premium,1172,22,14,UPI,1,8
3781,28,Female,Basic,1826,58,7,Debit Card,1,24
3782,67,Female,Basic,903,53,10,Credit Card,10,11
3783,48,Male,Basic,1074,1,2,Debit Card,6,39
3784,32,Female,Basic,4009,61,5,Credit Card,7,33
3785,26,Male,Enterprise,2611,31,5,Debit Card,9,42
3786,40,Male,Premium,2307,31,9,UPI,6,15
3787,36,Female,Premium,3753,66,2,Net Banking,5,4
3788,26,Female,Basic,1473,19,11,Net Banking,2,1
3789,52,Male,Basic,759,53,11,UPI,2,32
3790,38,Male,Basic,316,22,14,Credit Card,8,11
3791,26,Female,Enterprise,3246,23,11,Debit Card,1,30
3792,45,Male,Premium,243,15,6,UPI,8,37
3793,63,Female,Basic,708,26,10,Debit Card,10,19
3794,68,Male,Premium,3639,3,3,UPI,7,36
3795,24,Female,Basic,4128,20,4,UPI,7,34
3796,33,Male,Premium,1116,40,8,Debit Card,5,7
3797,33,Male,Enterprise,3145,39,5,Net Banking,3,45
3798,50,Female,Premium,998,18,9,Net Banking,7,20
3799,21,Male,Premium,1960,41,14,Credit Card,7,12
3800,21,Male,Basic,2533,70,12,Debit Card,7,32
3801,56,Female,Basic,3475,27,3,Credit Card,2,2
3802,57,Male,Basic,1018,15,7,UPI,3,22
3803,34,Male,Basic,2368,37,8,Credit Card,3,41
3804,54,Male,Premium,3935,58,9,UPI,4,48
3805,56,Female,Premium,3265,5,4,Debit Card,9,40
3806,69,Female,Basic,3459,7,1,Debit Card,10,24
3807,46,Female,Premium,1106,41,14,Debit Card,1,31
3808,69,Male,Basic,4308,10,14,Debit Card,7,4
3809,53,Male,Basic,802,62,5,Credit Card,7,24
3810,55,Male,Basic,4495,26,10,UPI,4,43
3811,56,Male,Basic,2833,68,14,Net Banking,1,17
3812,67,Female,Basic,1991,24,11,Debit Card,3,40
3813,54,Male,Basic,3727,41,7,Debit Card,5,19
3814,69,Male,Basic,4743,65,12,UPI,2,40
3815,52,Male,Enterprise,2011,17,4,Net Banking,7,38
3816,24,Female,Basic,4111,24,0,Debit Card,10,34
3817,44,Male,Basic,1040,27,7,Net Banking,10,47
3818,45,Male,Basic,3342,7,8,Debit Card,7,33
3819,39,Male,Premium,4885,12,0,Credit Card,10,6
3820,31,Male,Basic,2290,3,7,Credit Card,5,36
3821,24,Male,Premium,4815,10,9,Net Banking,10,13
3822,54,Female,Premium,1236,33,11,UPI,6,47
3823,39,Male,Premium,924,46,1,UPI,1,9
3824,22,Male,Premium,1187,59,3,Credit Card,4,35
3825,19,Male,Basic,1002,52,12,UPI,4,34
3826,44,Male,Basic,2782,6,14,UPI,8,16
3827,38,Male,Basic,4037,2,14,UPI,2,18
3828,55,Male,Premium,726,29,1,Net Banking,1,18
3829,32,Male,Basic,1865,40,1,Net Banking,7,38
3830,38,Male,Basic,1338,61,9,UPI,6,43
3831,27,Male,Enterprise,659,68,2,Credit Card,5,32
3832,40,Male,Basic,2752,68,13,UPI,8,7
3833,56,Female,Premium,4620,29,7,Debit Card,2,23
3834,22,Female,Premium,4874,62,3,Credit Card,2,23
3835,18,Female,Basic,3008,60,6,Net Banking,9,46
3836,30,Female,Basic,3098,41,11,Debit Card,1,18
3837,38,Male,Basic,3443,65,9,UPI,6,7
3838,43,Female,Premium,4268,64,2,UPI,3,42
3839,67,Female,Premium,2531,63,9,Credit Card,5,40
3840,62,Male,Premium,4770,48,11,Credit Card,8,24
3841,38,Female,Enterprise,3885,20,13,UPI,7,14
3842,35,Female,Premium,831,37,14,UPI,4,5
3843,54,Male,Basic,4998,64,13,Credit Card,8,46
3844,62,Male,Basic,2656,5,12,Debit Card,10,22
3845,49,Male,Premium,1181,34,10,Net Banking,2,22
3846,53,Female,Basic,4854,39,13,Credit Card,7,10
3847,34,Female,Basic,4517,67,2,Debit Card,5,26
3848,52,Male,Premium,1756,62,1,UPI,6,15
3849,66,Male,Basic,2405,24,12,Net Banking,3,38
3850,28,Female,Enterprise,4643,3,11,Debit Card,10,41
3851,38,Male,Premium,4155,71,5,Net Banking,7,42
3852,69,Female,Basic,1121,67,5,Net Banking,7,49
3853,43,Male,Enterprise,604,50,0,Net Banking,2,1
3854,21,Male,Basic,4972,29,6,Debit Card,1,14
3855,51,Female,Basic,4884,32,11,Debit Card,10,36
3856,69,Male,Basic,1820,39,13,UPI,2,31
3857,65,Male,Basic,3152,9,13,Net Banking,8,28
3858,35,Male,Basic,3318,14,3,Credit Card,10,34
3859,57,Female,Basic,1794,68,12,Credit Card,3,35
3860,52,Male,Basic,765,64,10,Credit Card,4,39
3861,58,Male,Basic,4999,20,11,Debit Card,8,23
3862,46,Male,Premium,3068,28,2,UPI,3,46
3863,69,Male,Premium,1057,14,12,Debit Card,6,44
3864,46,Male,Basic,1484,44,12,Net Banking,2,19
3865,55,Male,Basic,784,39,7,Credit Card,3,18
3866,59,Female,Basic,4527,28,1,Debit Card,1,15
3867,38,Female,Basic,1445,64,8,Credit Card,9,1
3868,59,Male,Premium,251,32,12,Debit Card,4,25
3869,30,Female,Premium,2363,9,7,Credit Card,6,26
3870,66,Female,Basic,737,28,7,Net Banking,7,35
3871,58,Male,Basic,740,17,12,Credit Card,2,15
3872,34,Female,Basic,1014,55,2,Net Banking,8,4
3873,26,Female,Premium,1615,10,12,Net Banking,9,15
3874,58,Female,Basic,3038,6,3,Debit Card,10,42
3875,18,Female,Enterprise,1852,48,1,Debit Card,2,38
3876,19,Female,Premium,2865,67,1,Debit Card,5,45
3877,65,Female,Basic,4714,41,3,Net Banking,2,39
3878,46,Female,Premium,4262,60,5,UPI,5,1
3879,50,Female,Enterprise,2556,42,4,UPI,7,22
3880,27,Male,Premium,4010,71,14,Net Banking,6,11
3881,67,Male,Basic,1063,28,0,Net Banking,4,46
3882,57,Female,Basic,385,13,12,Debit Card,2,38
3883,38,Female,Premium,4556,15,9,Debit Card,7,37
3884,45,Male,Premium,1751,36,0,Debit Card,10,26
3885,28,Female,Premium,2407,15,14,UPI,9,27
3886,51,Female,Enterprise,961,56,5,UPI,1,13
3887,25,Male,Enterprise,4519,4,2,Net Banking,3,7
3888,39,Male,Enterprise,1479,52,2,UPI,7,8
3889,25,Male,Basic,4475,10,6,Debit Card,9,46
3890,66,Female,Premium,4927,45,12,Debit Card,5,23
3891,32,Female,Premium,3894,29,12,Debit Card,7,26
3892,34,Male,Premium,3481,53,0,Debit Card,10,44
3893,40,Male,Premium,1736,29,0,Debit Card,7,27
3894,41,Female,Basic,3364,23,13,Credit Card,4,9
3895,62,Male,Premium,2970,57,12,Net Banking,5,46
3896,36,Female,Premium,2163,50,9,Net Banking,2,38
3897,22,Female,Basic,4045,21,2,UPI,8,47
3898,49,Male,Basic,3635,43,13,Debit Card,1,13
3899,61,Male,Basic,4910,10,7,Credit Card,2,7
3900,18,Female,Basic,761,30,0,Debit Card,3,11
3901,40,Male,Basic,2621,51,9,Debit Card,7,10
3902,54,Male,Basic,4917,33,12,UPI,6,33
3903,25,Male,Premium,2335,18,3,Credit Card,7,39
3904,30,Male,Premium,2261,22,8,Credit Card,5,3
3905,25,Female,Premium,2380,64,13,Net Banking,4,41
3906,40,Female,Premium,2160,21,3,Debit Card,7,29
3907,60,Female,Basic,4079,1,9,Credit Card,3,37
3908,18,Female,Basic,3479,15,7,Net Banking,10,45
3909,62,Male,Enterprise,4084,36,6,Credit Card,7,16
3910,68,Male,Basic,3470,47,2,Debit Card,2,16
3911,41,Female,Enterprise,4887,54,6,Net Banking,8,44
3912,52,Female,Premium,782,32,14,Credit Card,6,43
3913,41,Male,Premium,1813,58,6,UPI,3,49
3914,34,Female,Enterprise,1301,46,9,Credit Card,3,7
3915,22,Female,Basic,488,54,2,Debit Card,5,15
